TransactionID,CustomerID,TransactionDate,ProductCategory,Amount,PaymentMethod,CustomerAge,Churned
TXN-436501,CUST-839,2026-08-09 01:54:35,Beauty,61.14,PayPal,18.0,1
TXN-446008,CUST-803,2026-08-09 01:54:35,Books,157.82,PayPal,52.0,0
TXN-762463,CUST-761,2026-08-09 01:54:35,Beauty,84.62,Debit Card,18.0,0
TXN-114889,CUST-909,2026-08-09 01:54:35,Home & Kitchen,119.39,UPI,18.0,0
TXN-908457,CUST-658,2026-08-09 01:54:35,Beauty,167.59,Debit Card,60.0,1
TXN-823167,CUST-254,2026-08-09 01:54:35,Beauty,147.0,UPI,34.0,0
TXN-129221,CUST-824,2026-08-09 01:54:35,Electronics,78.9,Credit Card,45.0,0
TXN-419693,CUST-342,2026-08-09 01:54:35,Clothing,156.8,Debit Card,52.0,0
TXN-182725,CUST-855,2026-08-09 01:54:35,Clothing,115.19,Debit Card,60.0,0
TXN-765454,CUST-488,2026-08-09 01:54:35,Beauty,117.28,Credit Card,52.0,0
TXN-970255,CUST-640,2026-08-09 01:54:35,Electronics,113.62,UPI,52.0,0
TXN-300949,CUST-972,2026-08-09 01:54:35,Beauty,44.44,PayPal,,1
TXN-176007,CUST-125,2026-08-09 01:54:35,Electronics,160.92,UPI,60.0,0
TXN-215129,CUST-300,2026-08-09 01:54:35,Electronics,180.71,Debit Card,52.0,0
TXN-621650,CUST-727,2026-08-09 01:54:35,Electronics,133.85,UPI,34.0,0
TXN-952532,CUST-254,2026-08-09 01:54:35,Electronics,121.6,UPI,18.0,0
TXN-136484,CUST-258,2026-08-09 01:54:35,Home & Kitchen,132.82,Debit Card,25.0,0
TXN-467337,CUST-137,2026-08-09 01:54:35,Electronics,66.59,PayPal,45.0,1
TXN-465850,CUST-436,2026-08-09 01:54:35,Clothing,130.68,UPI,45.0,1
TXN-106133,CUST-819,2026-08-09 01:54:35,Books,132.94,PayPal,,0
TXN-801378,CUST-938,2026-08-09 01:54:35,Beauty,109.41,UPI,,0
TXN-643579,CUST-640,2026-08-09 01:54:35,Books,114.28,Credit Card,18.0,0
TXN-964460,CUST-408,2026-08-09 01:54:35,Home & Kitchen,187.35,PayPal,25.0,1
TXN-716836,CUST-290,2026-08-09 01:54:35,Books,171.87,Debit Card,25.0,0
TXN-767838,CUST-640,2026-08-09 01:54:35,Electronics,90.36,Debit Card,18.0,1
TXN-601640,CUST-820,2026-08-09 01:54:35,Electronics,135.02,UPI,18.0,0
TXN-836744,CUST-820,2026-08-09 01:54:35,Home & Kitchen,171.84,Debit Card,25.0,0
TXN-387049,CUST-751,2026-08-09 01:54:35,Home & Kitchen,139.36,PayPal,,0
TXN-680335,CUST-825,2026-08-09 01:54:35,Books,97.91,UPI,45.0,0
TXN-326033,CUST-685,2026-08-09 01:54:35,Clothing,109.63,UPI,52.0,0
TXN-848738,CUST-771,2026-08-09 01:54:35,Books,136.58,PayPal,45.0,1
TXN-503423,CUST-384,2026-08-09 01:54:35,Electronics,119.68,Credit Card,25.0,0
TXN-394641,CUST-554,2026-08-09 01:54:35,Home & Kitchen,82.54,UPI,52.0,0
TXN-426276,CUST-756,2026-08-09 01:54:35,Books,117.55,PayPal,25.0,1
TXN-275394,CUST-314,2026-08-09 01:54:35,Home & Kitchen,55.95,PayPal,18.0,0
TXN-719098,CUST-839,2026-08-09 01:54:35,Electronics,119.71,Debit Card,52.0,0
TXN-989841,CUST-877,2026-08-09 01:54:35,Electronics,139.8,PayPal,45.0,0
TXN-623906,CUST-746,2026-08-09 01:54:35,Beauty,104.09,UPI,18.0,0
TXN-836367,CUST-855,2026-08-09 01:54:35,Home & Kitchen,116.61,Credit Card,25.0,1
TXN-223314,CUST-845,2026-08-09 01:54:35,Clothing,197.02,Debit Card,25.0,0
TXN-152693,CUST-132,2026-08-09 01:54:35,Clothing,77.87,UPI,18.0,0
TXN-158108,CUST-254,2026-08-09 01:54:35,Home & Kitchen,113.46,UPI,18.0,0
TXN-335116,CUST-965,2026-08-09 01:54:35,Electronics,171.0,Debit Card,18.0,1
TXN-134139,CUST-755,2026-08-09 01:54:35,Beauty,100.72,PayPal,34.0,1
TXN-327461,CUST-300,2026-08-09 01:54:35,Clothing,71.39,UPI,34.0,0
TXN-671804,CUST-265,2026-08-09 01:54:35,Books,213.57,UPI,,0
TXN-639752,CUST-576,2026-08-09 01:54:35,Books,149.96,Debit Card,45.0,0
TXN-427165,CUST-455,2026-08-09 01:54:35,Electronics,153.31,Debit Card,25.0,1
TXN-532065,CUST-148,2026-08-09 01:54:35,Beauty,149.61,PayPal,18.0,0
TXN-281052,CUST-729,2026-08-09 01:54:35,Beauty,134.07,UPI,25.0,0
TXN-707531,CUST-101,2026-08-09 01:54:35,Beauty,145.66,Debit Card,45.0,0
TXN-880884,CUST-353,2026-08-09 01:54:35,Beauty,77.23,Debit Card,45.0,1
TXN-637995,CUST-826,2026-08-09 01:54:35,Beauty,167.49,PayPal,34.0,0
TXN-808286,CUST-883,2026-08-09 01:54:35,Books,143.2,PayPal,60.0,0
TXN-688602,CUST-986,2026-08-09 01:54:35,Electronics,95.74,Debit Card,45.0,0
TXN-438937,CUST-368,2026-08-09 01:54:35,Beauty,143.92,PayPal,25.0,0
TXN-141000,CUST-780,2026-08-09 01:54:35,Books,177.31,Credit Card,45.0,0
TXN-339767,CUST-306,2026-08-09 01:54:35,Electronics,111.39,Debit Card,60.0,0
TXN-333402,CUST-237,2026-08-09 01:54:35,Home & Kitchen,145.81,Credit Card,60.0,0
TXN-943905,CUST-616,2026-08-09 01:54:35,Clothing,174.96,PayPal,45.0,0
TXN-147077,CUST-560,2026-08-09 01:54:35,Beauty,128.54,UPI,52.0,0
TXN-253138,CUST-796,2026-08-09 01:54:35,Books,100.42,PayPal,52.0,0
TXN-395282,CUST-251,2026-08-09 01:54:35,Home & Kitchen,147.0,Debit Card,52.0,0
TXN-286268,CUST-141,2026-08-09 01:54:35,Beauty,138.27,PayPal,60.0,0
TXN-982319,CUST-251,2026-08-09 01:54:35,Books,145.54,Debit Card,25.0,1
TXN-920366,CUST-981,2026-08-10 01:59:19,Home & Kitchen,129.59,PayPal,18.0,0
TXN-582360,CUST-823,2026-08-10 01:59:19,Beauty,84.72,Credit Card,,0
TXN-462271,CUST-337,2026-08-10 01:59:19,Home & Kitchen,87.11,Debit Card,60.0,0
TXN-538167,CUST-685,2026-08-10 01:59:19,Clothing,61.05,PayPal,,0
TXN-723537,CUST-300,2026-08-10 01:59:19,Beauty,83.47,Credit Card,18.0,0
TXN-662547,CUST-325,2026-08-10 01:59:19,Books,98.33,PayPal,60.0,1
TXN-343128,CUST-909,2026-08-10 01:59:19,Home & Kitchen,107.57,Debit Card,18.0,0
TXN-904908,CUST-433,2026-08-10 01:59:19,Home & Kitchen,156.01,PayPal,25.0,1
TXN-774149,CUST-425,2026-08-10 01:59:19,Beauty,156.8,UPI,18.0,0
TXN-285338,CUST-512,2026-08-10 01:59:19,Books,77.19,Credit Card,25.0,0
TXN-637190,CUST-937,2026-08-10 01:59:19,Beauty,201.05,UPI,34.0,0
TXN-815513,CUST-246,2026-08-10 01:59:19,Clothing,136.81,Debit Card,18.0,0
TXN-213656,CUST-946,2026-08-10 01:59:19,Clothing,183.91,UPI,25.0,0
TXN-127862,CUST-621,2026-08-10 01:59:19,Clothing,122.89,UPI,52.0,0
TXN-783163,CUST-831,2026-08-10 01:59:19,Home & Kitchen,117.44,UPI,34.0,0
TXN-852798,CUST-653,2026-08-10 01:59:19,Clothing,93.55,Debit Card,25.0,1
TXN-480362,CUST-746,2026-08-10 01:59:19,Electronics,117.72,Credit Card,18.0,1
TXN-600447,CUST-175,2026-08-10 01:59:19,Electronics,130.88,Debit Card,60.0,0
TXN-685177,CUST-923,2026-08-10 01:59:19,Beauty,137.71,Credit Card,60.0,0
TXN-994516,CUST-720,2026-08-10 01:59:19,Home & Kitchen,149.38,Debit Card,34.0,1
TXN-534352,CUST-759,2026-08-10 01:59:19,Beauty,112.28,Debit Card,60.0,0
TXN-437277,CUST-382,2026-08-10 01:59:19,Clothing,71.48,Credit Card,,0
TXN-586388,CUST-178,2026-08-10 01:59:19,Books,10.52,Credit Card,52.0,0
TXN-522680,CUST-728,2026-08-10 01:59:19,Clothing,202.05,UPI,60.0,0
TXN-513973,CUST-902,2026-08-10 01:59:19,Books,42.99,Credit Card,18.0,0
TXN-657602,CUST-532,2026-08-10 01:59:19,Books,177.23,Debit Card,52.0,0
TXN-423044,CUST-802,2026-08-10 01:59:19,Clothing,148.0,Credit Card,45.0,0
TXN-985717,CUST-277,2026-08-10 01:59:19,Clothing,193.54,Credit Card,34.0,0
TXN-465612,CUST-410,2026-08-10 01:59:19,Clothing,86.82,Debit Card,52.0,0
TXN-508676,CUST-198,2026-08-10 01:59:19,Home & Kitchen,126.65,UPI,45.0,0
TXN-301947,CUST-921,2026-08-10 01:59:19,Electronics,113.71,Credit Card,52.0,1
TXN-410539,CUST-775,2026-08-10 01:59:19,Clothing,85.28,UPI,45.0,0
TXN-408767,CUST-219,2026-08-10 01:59:19,Electronics,75.05,Debit Card,25.0,1
TXN-766286,CUST-897,2026-08-10 01:59:19,Books,91.6,Debit Card,52.0,0
TXN-999453,CUST-952,2026-08-10 01:59:19,Beauty,60.54,Debit Card,52.0,0
TXN-669138,CUST-707,2026-08-10 01:59:19,Home & Kitchen,124.08,PayPal,,0
TXN-362489,CUST-952,2026-08-10 01:59:19,Home & Kitchen,107.04,Credit Card,,0
TXN-561834,CUST-914,2026-08-10 01:59:19,Home & Kitchen,35.03,UPI,18.0,0
TXN-389117,CUST-884,2026-08-10 01:59:19,Clothing,88.32,Debit Card,52.0,0
TXN-840774,CUST-930,2026-08-10 01:59:19,Beauty,72.25,PayPal,52.0,1
TXN-528555,CUST-294,2026-08-10 01:59:19,Clothing,124.56,Debit Card,52.0,1
TXN-517266,CUST-720,2026-08-10 01:59:19,Clothing,129.56,UPI,18.0,0
TXN-850109,CUST-606,2026-08-10 01:59:19,Books,39.86,Credit Card,45.0,1
TXN-443590,CUST-419,2026-08-10 01:59:19,Clothing,95.39,Debit Card,,0
TXN-797584,CUST-498,2026-08-10 01:59:19,Beauty,116.45,Credit Card,25.0,0
TXN-350101,CUST-113,2026-08-10 01:59:19,Books,146.76,Debit Card,18.0,0
TXN-689775,CUST-831,2026-08-10 01:59:19,Clothing,108.84,UPI,,1
TXN-971341,CUST-924,2026-08-10 01:59:19,Beauty,131.25,Debit Card,34.0,0
TXN-192993,CUST-247,2026-08-10 01:59:19,Beauty,123.33,PayPal,,1
TXN-114653,CUST-799,2026-08-10 01:59:19,Electronics,153.82,PayPal,34.0,0
TXN-748657,CUST-874,2026-08-10 01:59:19,Clothing,88.17,Debit Card,34.0,1
TXN-422548,CUST-532,2026-08-10 01:59:19,Beauty,110.91,Credit Card,45.0,0
TXN-177339,CUST-566,2026-08-10 01:59:19,Beauty,84.86,PayPal,34.0,0
TXN-754799,CUST-158,2026-08-10 01:59:19,Clothing,81.52,UPI,18.0,0
TXN-225536,CUST-971,2026-08-10 01:59:19,Books,146.42,PayPal,18.0,0
TXN-757208,CUST-433,2026-08-10 01:59:19,Electronics,153.0,Credit Card,34.0,1
TXN-291133,CUST-236,2026-08-10 01:59:19,Home & Kitchen,138.14,Debit Card,60.0,1
TXN-179386,CUST-498,2026-08-10 01:59:19,Home & Kitchen,74.47,Credit Card,,0
TXN-178558,CUST-137,2026-08-11 01:54:32,Books,104.34,Debit Card,34.0,1
TXN-370644,CUST-688,2026-08-11 01:54:32,Clothing,111.41,Credit Card,18.0,1
TXN-909087,CUST-581,2026-08-11 01:54:32,Beauty,104.75,Debit Card,25.0,1
TXN-534108,CUST-501,2026-08-11 01:54:32,Clothing,166.23,Credit Card,18.0,0
TXN-899148,CUST-631,2026-08-11 01:54:32,Home & Kitchen,90.76,PayPal,18.0,0
TXN-816232,CUST-886,2026-08-11 01:54:32,Clothing,109.97,Debit Card,60.0,0
TXN-108707,CUST-518,2026-08-11 01:54:32,Beauty,117.96,Credit Card,18.0,0
TXN-826411,CUST-572,2026-08-11 01:54:32,Beauty,138.37,UPI,60.0,0
TXN-529111,CUST-159,2026-08-11 01:54:32,Home & Kitchen,119.28,PayPal,18.0,0
TXN-670515,CUST-980,2026-08-11 01:54:32,Electronics,127.73,Debit Card,45.0,0
TXN-497457,CUST-586,2026-08-11 01:54:32,Clothing,89.41,Credit Card,34.0,0
TXN-403260,CUST-330,2026-08-11 01:54:32,Beauty,94.24,Credit Card,25.0,1
TXN-987878,CUST-308,2026-08-11 01:54:32,Books,194.23,Credit Card,,1
TXN-422347,CUST-851,2026-08-11 01:54:32,Beauty,119.06,Debit Card,25.0,0
TXN-305285,CUST-789,2026-08-11 01:54:32,Clothing,71.22,PayPal,,1
TXN-293358,CUST-806,2026-08-11 01:54:32,Beauty,170.62,Debit Card,60.0,0
TXN-394207,CUST-946,2026-08-11 01:54:32,Electronics,83.37,Debit Card,,0
TXN-325658,CUST-408,2026-08-11 01:54:32,Clothing,135.44,Debit Card,18.0,1
TXN-250305,CUST-549,2026-08-11 01:54:32,Home & Kitchen,174.25,UPI,60.0,0
TXN-403694,CUST-275,2026-08-11 01:54:32,Books,105.86,PayPal,52.0,0
TXN-652509,CUST-749,2026-08-11 01:54:32,Clothing,165.64,Credit Card,52.0,0
TXN-348164,CUST-139,2026-08-11 01:54:32,Books,158.01,Debit Card,25.0,0
TXN-891103,CUST-865,2026-08-11 01:54:32,Beauty,104.93,PayPal,,0
TXN-550170,CUST-731,2026-08-11 01:54:32,Electronics,108.87,Debit Card,60.0,1
TXN-186818,CUST-688,2026-08-11 01:54:32,Home & Kitchen,97.59,PayPal,34.0,0
TXN-311212,CUST-402,2026-08-11 01:54:32,Home & Kitchen,158.8,Debit Card,45.0,0
TXN-354029,CUST-314,2026-08-11 01:54:32,Beauty,100.88,UPI,34.0,0
TXN-426289,CUST-813,2026-08-11 01:54:32,Electronics,150.46,Credit Card,34.0,0
TXN-591896,CUST-190,2026-08-11 01:54:32,Clothing,114.11,Debit Card,60.0,0
TXN-880099,CUST-159,2026-08-11 01:54:32,Books,188.52,PayPal,18.0,1
TXN-797015,CUST-570,2026-08-11 01:54:32,Books,70.31,PayPal,18.0,1
TXN-782781,CUST-588,2026-08-11 01:54:32,Electronics,130.36,PayPal,52.0,0
TXN-603979,CUST-524,2026-08-11 01:54:32,Beauty,109.7,Credit Card,52.0,0
TXN-381297,CUST-157,2026-08-11 01:54:32,Electronics,129.76,Credit Card,60.0,0
TXN-514633,CUST-813,2026-08-11 01:54:32,Electronics,107.82,Credit Card,52.0,0
TXN-609920,CUST-408,2026-08-11 01:54:32,Electronics,69.19,Credit Card,34.0,1
TXN-107301,CUST-752,2026-08-11 01:54:32,Home & Kitchen,101.26,Credit Card,52.0,1
TXN-953141,CUST-673,2026-08-11 01:54:32,Electronics,151.21,UPI,,1
TXN-907407,CUST-344,2026-08-11 01:54:32,Clothing,74.4,Debit Card,18.0,1
TXN-626393,CUST-633,2026-08-11 01:54:32,Electronics,61.44,PayPal,25.0,0
TXN-787886,CUST-668,2026-08-11 01:54:32,Books,72.24,UPI,18.0,0
TXN-401212,CUST-326,2026-08-11 01:54:32,Electronics,133.47,Debit Card,18.0,0
TXN-976163,CUST-580,2026-08-11 01:54:32,Books,130.54,Debit Card,45.0,0
TXN-794916,CUST-180,2026-08-11 01:54:32,Beauty,51.46,PayPal,18.0,0
TXN-207868,CUST-715,2026-08-11 01:54:32,Books,42.98,PayPal,52.0,1
TXN-398989,CUST-875,2026-08-11 01:54:32,Clothing,178.34,Credit Card,25.0,0
TXN-138924,CUST-558,2026-08-11 01:54:32,Beauty,134.07,UPI,52.0,0
TXN-188429,CUST-116,2026-08-11 01:54:32,Beauty,75.7,Credit Card,52.0,0
TXN-465814,CUST-591,2026-08-11 01:54:32,Beauty,63.89,Credit Card,34.0,0
TXN-725215,CUST-269,2026-08-11 01:54:32,Clothing,86.01,PayPal,,0
TXN-410203,CUST-769,2026-08-11 01:54:32,Home & Kitchen,107.7,PayPal,18.0,0
TXN-872390,CUST-402,2026-08-11 01:54:32,Beauty,70.0,PayPal,,0
TXN-595704,CUST-233,2026-08-11 01:54:32,Home & Kitchen,149.59,PayPal,52.0,0
TXN-413547,CUST-275,2026-08-11 01:54:32,Home & Kitchen,106.83,Credit Card,34.0,0
TXN-470149,CUST-814,2026-08-11 01:54:32,Clothing,132.36,UPI,60.0,0
TXN-750955,CUST-662,2026-08-11 01:54:32,Books,180.97,UPI,18.0,0
TXN-190224,CUST-400,2026-08-11 01:54:32,Clothing,196.41,Credit Card,52.0,1
TXN-159148,CUST-363,2026-08-11 01:54:32,Beauty,147.08,Credit Card,45.0,0
TXN-241069,CUST-195,2026-08-11 01:54:32,Beauty,107.24,Debit Card,34.0,0
TXN-342906,CUST-782,2026-08-11 01:54:32,Books,164.55,Debit Card,18.0,0
TXN-615846,CUST-326,2026-08-11 01:54:32,Home & Kitchen,47.06,Credit Card,18.0,1
TXN-946064,CUST-146,2026-08-11 01:54:32,Beauty,138.88,PayPal,25.0,0
TXN-455054,CUST-269,2026-08-11 01:54:32,Electronics,71.31,PayPal,,1
TXN-234983,CUST-157,2026-08-11 01:54:32,Clothing,72.22,Credit Card,25.0,0
TXN-956673,CUST-273,2026-08-11 01:54:32,Books,195.65,PayPal,60.0,0
TXN-522744,CUST-442,2026-08-11 01:54:32,Books,145.64,UPI,25.0,0
TXN-533574,CUST-700,2026-08-11 01:54:32,Home & Kitchen,150.4,PayPal,34.0,0
TXN-105753,CUST-728,2026-08-11 01:54:32,Electronics,134.71,PayPal,52.0,1
TXN-410349,CUST-654,2026-08-11 01:54:32,Clothing,158.98,PayPal,45.0,0
TXN-654791,CUST-532,2026-08-11 01:54:32,Books,124.02,UPI,52.0,0
TXN-671797,CUST-361,2026-08-11 01:54:32,Beauty,125.31,UPI,52.0,0
TXN-686837,CUST-718,2026-08-11 01:54:32,Clothing,146.49,Debit Card,18.0,0
TXN-247112,CUST-215,2026-08-11 01:54:32,Beauty,86.13,PayPal,60.0,0
TXN-686638,CUST-195,2026-08-11 01:54:32,Books,50.49,UPI,34.0,0
TXN-374976,CUST-310,2026-08-11 01:54:32,Home & Kitchen,91.16,PayPal,18.0,0
TXN-968102,CUST-643,2026-08-11 01:54:32,Electronics,155.34,Debit Card,34.0,0
TXN-363585,CUST-245,2026-08-11 01:54:32,Home & Kitchen,129.46,Credit Card,34.0,0
TXN-181141,CUST-446,2026-08-11 01:54:32,Beauty,168.82,UPI,,0
TXN-462705,CUST-309,2026-08-11 01:54:32,Books,168.9,Credit Card,60.0,0
TXN-512974,CUST-357,2026-08-11 01:54:32,Electronics,142.65,UPI,25.0,0
TXN-556633,CUST-575,2026-08-11 01:54:32,Books,152.17,Credit Card,52.0,0
TXN-428485,CUST-964,2026-08-11 01:54:32,Home & Kitchen,119.33,Debit Card,34.0,0
TXN-829039,CUST-683,2026-08-11 01:54:32,Home & Kitchen,124.71,UPI,34.0,1
TXN-377306,CUST-776,2026-08-11 01:54:32,Clothing,158.3,Debit Card,45.0,0
TXN-877426,CUST-408,2026-08-11 01:54:32,Home & Kitchen,82.2,Debit Card,45.0,0
TXN-742649,CUST-865,2026-08-11 01:54:32,Clothing,81.69,Credit Card,45.0,0
TXN-673672,CUST-793,2026-08-11 01:54:32,Books,120.94,Credit Card,60.0,1
TXN-237198,CUST-688,2026-08-11 01:54:32,Books,108.1,PayPal,18.0,0
TXN-924326,CUST-918,2026-08-11 01:54:32,Clothing,161.89,Credit Card,18.0,0
TXN-940211,CUST-738,2026-08-11 01:54:32,Clothing,136.38,UPI,25.0,0
TXN-300866,CUST-696,2026-08-11 01:54:32,Electronics,135.5,Credit Card,25.0,0
TXN-805729,CUST-411,2026-08-11 01:54:32,Books,84.29,PayPal,18.0,0
TXN-858405,CUST-177,2026-08-11 01:54:32,Books,150.89,Credit Card,25.0,0
TXN-592917,CUST-415,2026-08-11 01:54:32,Clothing,178.61,Credit Card,45.0,0
TXN-566891,CUST-198,2026-08-11 01:54:32,Books,161.72,UPI,18.0,0
TXN-240448,CUST-518,2026-08-11 01:54:32,Home & Kitchen,121.98,Debit Card,45.0,0
TXN-611612,CUST-847,2026-08-11 01:54:32,Beauty,100.34,Credit Card,25.0,0
TXN-503788,CUST-614,2026-08-11 01:54:32,Home & Kitchen,128.7,UPI,52.0,1
TXN-434553,CUST-738,2026-08-11 01:54:32,Beauty,86.24,PayPal,52.0,0
TXN-273935,CUST-589,2026-08-11 01:54:32,Beauty,135.7,UPI,,1
TXN-880822,CUST-288,2026-08-11 01:54:32,Electronics,149.16,PayPal,34.0,0
TXN-966700,CUST-984,2026-08-11 01:54:32,Home & Kitchen,149.93,Debit Card,52.0,0
TXN-958108,CUST-335,2026-08-11 01:54:32,Beauty,147.86,UPI,,0
TXN-920562,CUST-696,2026-08-11 01:54:32,Books,138.3,Debit Card,25.0,0
TXN-722439,CUST-506,2026-08-11 01:54:32,Clothing,117.0,Debit Card,60.0,0
TXN-180086,CUST-357,2026-08-11 01:54:32,Beauty,90.63,Debit Card,25.0,0
TXN-586800,CUST-591,2026-08-11 01:54:32,Home & Kitchen,147.05,UPI,18.0,0
TXN-950653,CUST-395,2026-08-11 01:54:32,Clothing,85.88,UPI,45.0,0
TXN-365577,CUST-139,2026-08-11 01:54:32,Books,133.8,Credit Card,60.0,1
TXN-309028,CUST-128,2026-08-11 01:54:32,Electronics,109.41,Debit Card,45.0,0
TXN-515537,CUST-446,2026-08-11 01:54:32,Beauty,110.73,PayPal,25.0,0
TXN-270015,CUST-153,2026-08-11 01:54:32,Beauty,137.0,UPI,45.0,0
TXN-631752,CUST-901,2026-08-11 01:54:32,Clothing,134.8,Debit Card,34.0,0
TXN-649406,CUST-256,2026-08-11 01:54:32,Books,177.04,Debit Card,25.0,0
TXN-935990,CUST-416,2026-08-11 01:54:32,Electronics,49.06,Credit Card,18.0,0
TXN-960659,CUST-797,2026-08-11 01:54:32,Home & Kitchen,183.85,UPI,18.0,0
TXN-473781,CUST-330,2026-08-11 01:54:32,Home & Kitchen,119.48,Credit Card,34.0,0
TXN-197573,CUST-136,2026-08-11 01:54:32,Home & Kitchen,130.87,Debit Card,34.0,0
TXN-295803,CUST-328,2026-08-11 01:54:32,Home & Kitchen,163.36,PayPal,52.0,0
TXN-650431,CUST-575,2026-08-11 01:54:32,Books,94.77,Debit Card,52.0,0
TXN-401431,CUST-510,2026-08-11 01:54:32,Beauty,122.49,Debit Card,60.0,0
TXN-842507,CUST-411,2026-08-11 01:54:32,Beauty,132.3,Debit Card,45.0,0
TXN-214045,CUST-337,2026-08-11 01:54:32,Beauty,60.15,Credit Card,,0
TXN-957925,CUST-200,2026-08-11 01:54:32,Beauty,48.37,UPI,34.0,1
TXN-516690,CUST-745,2026-08-11 01:54:32,Clothing,144.74,UPI,18.0,0
TXN-393421,CUST-128,2026-08-11 01:54:32,Electronics,137.09,UPI,34.0,0
TXN-991149,CUST-633,2026-08-11 01:54:32,Electronics,147.99,PayPal,34.0,0
TXN-695163,CUST-888,2026-08-11 01:54:32,Books,140.84,PayPal,34.0,0
TXN-685677,CUST-916,2026-08-11 01:54:32,Electronics,151.85,Credit Card,18.0,0
TXN-668794,CUST-775,2026-08-11 01:54:32,Beauty,177.22,Credit Card,45.0,0
TXN-747949,CUST-833,2026-08-11 01:54:32,Books,153.27,PayPal,52.0,1
TXN-838629,CUST-739,2026-08-11 01:54:32,Books,90.33,Debit Card,,0
TXN-507443,CUST-687,2026-08-11 01:54:32,Beauty,132.01,UPI,52.0,1
TXN-407359,CUST-328,2026-08-11 01:54:32,Beauty,124.93,Credit Card,45.0,0
TXN-846748,CUST-376,2026-08-11 01:54:32,Home & Kitchen,105.47,UPI,45.0,0
TXN-161387,CUST-673,2026-08-11 01:54:32,Clothing,90.55,Debit Card,34.0,0
TXN-412218,CUST-996,2026-08-11 01:54:32,Clothing,204.51,Debit Card,25.0,0
TXN-930512,CUST-697,2026-08-11 01:54:32,Books,65.9,Credit Card,52.0,0
TXN-135215,CUST-276,2026-08-11 01:54:32,Clothing,77.83,UPI,18.0,1
TXN-780629,CUST-738,2026-08-11 01:54:32,Clothing,178.8,UPI,52.0,0
TXN-768870,CUST-275,2026-08-11 01:54:32,Clothing,129.83,Debit Card,34.0,1
TXN-257523,CUST-919,2026-08-12 02:07:51,Beauty,122.33,Credit Card,52.0,1
TXN-908037,CUST-170,2026-08-12 02:07:51,Books,87.06,PayPal,25.0,0
TXN-259090,CUST-546,2026-08-12 02:07:51,Electronics,148.67,Debit Card,52.0,1
TXN-774569,CUST-938,2026-08-12 02:07:51,Electronics,102.17,Debit Card,60.0,0
TXN-281440,CUST-789,2026-08-12 02:07:51,Books,126.07,Debit Card,45.0,0
TXN-622082,CUST-773,2026-08-12 02:07:51,Electronics,108.83,UPI,,0
TXN-656113,CUST-323,2026-08-12 02:07:51,Beauty,74.98,Debit Card,,1
TXN-341678,CUST-109,2026-08-12 02:07:51,Home & Kitchen,39.52,Credit Card,45.0,0
TXN-203505,CUST-610,2026-08-12 02:07:51,Books,93.24,Debit Card,34.0,1
TXN-853008,CUST-613,2026-08-12 02:07:51,Electronics,119.46,Debit Card,25.0,0
TXN-120808,CUST-613,2026-08-12 02:07:51,Electronics,143.34,Debit Card,25.0,1
TXN-114193,CUST-278,2026-08-12 02:07:51,Books,72.32,PayPal,52.0,0
TXN-132372,CUST-230,2026-08-12 02:07:51,Home & Kitchen,127.99,UPI,60.0,1
TXN-727679,CUST-634,2026-08-12 02:07:51,Electronics,103.02,PayPal,,0
TXN-543003,CUST-987,2026-08-12 02:07:51,Clothing,124.35,PayPal,25.0,0
TXN-863429,CUST-740,2026-08-12 02:07:51,Books,94.55,Credit Card,34.0,0
TXN-482339,CUST-794,2026-08-12 02:07:51,Beauty,69.9,UPI,45.0,1
TXN-252025,CUST-460,2026-08-12 02:07:51,Beauty,167.89,UPI,18.0,0
TXN-846322,CUST-382,2026-08-12 02:07:51,Books,136.68,Credit Card,25.0,0
TXN-628315,CUST-529,2026-08-12 02:07:51,Beauty,52.9,Debit Card,34.0,0
TXN-875608,CUST-919,2026-08-12 02:07:51,Electronics,148.9,Debit Card,45.0,0
TXN-481890,CUST-651,2026-08-12 02:07:51,Electronics,76.76,UPI,18.0,0
TXN-361165,CUST-706,2026-08-12 02:07:51,Electronics,145.05,UPI,,0
TXN-183221,CUST-904,2026-08-12 02:07:51,Clothing,108.91,Debit Card,45.0,0
TXN-764534,CUST-358,2026-08-12 02:07:51,Electronics,249.98,UPI,60.0,0
TXN-395896,CUST-187,2026-08-12 02:07:51,Books,106.74,Debit Card,52.0,0
TXN-355843,CUST-633,2026-08-12 02:07:51,Electronics,105.53,Debit Card,18.0,0
TXN-705950,CUST-776,2026-08-12 02:07:51,Books,67.62,Credit Card,52.0,0
TXN-944739,CUST-876,2026-08-12 02:07:51,Clothing,172.66,Debit Card,,0
TXN-786202,CUST-200,2026-08-12 02:07:51,Electronics,118.32,PayPal,60.0,1
TXN-534272,CUST-265,2026-08-12 02:07:51,Books,162.58,PayPal,45.0,0
TXN-765448,CUST-380,2026-08-12 02:07:51,Beauty,112.85,Debit Card,45.0,0
TXN-347931,CUST-126,2026-08-12 02:07:51,Home & Kitchen,114.03,Debit Card,60.0,0
TXN-928882,CUST-904,2026-08-12 02:07:51,Electronics,116.87,Credit Card,18.0,0
TXN-416970,CUST-880,2026-08-12 02:07:51,Electronics,138.53,Credit Card,18.0,0
TXN-209902,CUST-842,2026-08-12 02:07:51,Home & Kitchen,116.61,PayPal,,0
TXN-757751,CUST-826,2026-08-12 02:07:51,Home & Kitchen,107.42,UPI,60.0,1
